candidate_id,exercise_name,equipment_golden
839,Dumbbell Supinated Curl,Dumbbell
689,Cuffed Behind-The-Back Lateral Raise,Dumbbell
1598,Lying Side Lateral Raise,Dumbbell
1673,Military Dumbbell Press,Dumbbell
1712,Neutral Grip Dumbbell Bench Press,Dumbbell
2731,Super ROM Lateral Dumbbell Raise,Dumbbell
1281,Incline Hammer Curls,Dumbbell
795,Double Kettlebell Press,Dumbbell
1287,Incline Pullover (Dumbbell),Dumbbell
236,Banded Chest Dumbbell Fly,Dumbbell
438,Bulgarian Split Squat (Dumbbell),Dumbbell
959,Fly Press (Dumbbell),Dumbbell
1779,Overhead Press (Dumbbell),Dumbbell
1363,Kettlebell Front Squat,Dumbbell
1267,Incline Dumbbell Curl (12-15),Dumbbell
1160,High Incline Dumbbell Press,Dumbbell
2681,Stiff Leg Deadlift (Dumbbell),Dumbbell
936,"Flat Dumbbell Press (12,10,8,6,4)",Dumbbell
2027,Rear Delt Fly (Dumbbell),Dumbbell
1368,Kettlebell Squat L/R,Dumbbell
1073,Half Kneeling Arnold Press (Dumbbell),Dumbbell
2645,Standing Dumbbell Wrist Extensions,Dumbbell
784,Dips,Bodyweight
2386,Side Plank With Reach Under,Bodyweight
1515,Leg Raise Floor,Bodyweight
1513,Leg Raise (Captain's Chair),Bodyweight
2267,Seated Dead Bugs,Bodyweight
93,90 Degree Crunch,Bodyweight
1721,Oblique 90 Degree Crunch,Bodyweight
975,Forward Jump,Bodyweight
1407,L-sit Pull Ups,Bodyweight
1837,Pike Push Up,Bodyweight
785,Dips Between Chairs,Bodyweight
2508,Sit Ups (Weighted),Bodyweight
1861,Plank Hip Dip,Bodyweight
1934,Prisoner Swiss Ball Crunch,Bodyweight
1875,Plank to Push Up,Bodyweight
90,"6.	Abs (Standing Band Crunches, Sit-Ups, Etc.)",Bodyweight
968,Forearm Flexor Crunch,Bodyweight
2856,Twisting Bench Crunches,Bodyweight
165,Archer Pull Up,Bodyweight
748,Decline Push Up,Bodyweight
954,Flutter Kick,Bodyweight
1688,Muscle Up (Weighted),Bodyweight
2383,Side Plank,Bodyweight
2847,Triceps Push-Up,Bodyweight
2953,Weighted Sit Up,Bodyweight
2898,V-Up,Bodyweight
1955,"Pull-Up (Neutral Grip, Bodyweight)",Bodyweight
2735,SuperWideGrip Pull-Ups (Weighted),Bodyweight
123,Ab Wheel Plank,Bodyweight
1592,Lying Leg Raise,Bodyweight
750,Decline Sit Up (Bodyweight),Bodyweight
2653,Standing Oblique Crunches,Bodyweight
2445,Single Leg Broad Jump Ea Leg,Bodyweight
2942,Weighted Hanging Leg Raise,Bodyweight
1713,Neutral Grip Pull Up,Bodyweight
2736,Superman,Bodyweight
2381,Side Lying Leg Raises,Bodyweight
863,Dynamic Plank Tap,Bodyweight
183,Australian Pull Up,Bodyweight
769,Deficit Ring Push Up,Bodyweight
380,Bicycle Crunches Raised Legs,Bodyweight
2469,Single Leg Linear Pogo Jumps 10 Yards,Bodyweight
1022,Ghd Sit Up,Bodyweight
1124,Hanging Leg Raise (Weighted),Bodyweight
926,Finger Push-Ups,Bodyweight
2948,Weighted Pause Pull Ups,Bodyweight
1406,L-Sit Pull Up,Bodyweight
164,Approach Box Jumps,Bodyweight
1951,Pull-Up,Bodyweight
2949,Weighted Pogo Jumps,Bodyweight
1862,Plank Pass Through,Bodyweight
2463,Single Leg Jumps,Bodyweight
782,Dip (Bodyweight),Bodyweight
2144,Ring Pull-Up,Bodyweight
1453,Lateral Jumps,Bodyweight
446,Burpee (No Push Up),Bodyweight
2850,Triple Broad Jump,Bodyweight
2950,Weighted Quarter Squat Jumps,Bodyweight
2043,Resistance Band Push-Ups,Bodyweight
405,Bodyweight Squat,Bodyweight
1450,Lateral Box Jump,Bodyweight
2677,Step-Up Box Jump,Bodyweight
2442,Single Leg Box Jump,Bodyweight
2105,Reverse Lunge (Bodyweight),Bodyweight
2522,Skull Crusher (Bodyweight),Bodyweight
2136,Ring Guillotine Push-up,Bodyweight
1638,Manmaker (Bodyweight),Bodyweight
1462,Lateral Pogo Jumps 10 Yards,Bodyweight
1978,Push Up Pyramid,Bodyweight
774,Depth Jump,Bodyweight
2141,Ring Pike Push Up,Bodyweight
783,Dip (Weighted),Bodyweight
430,Broad Jump,Bodyweight
2613,Squat (Bodyweight),Bodyweight
1708,Negative Chin Ups,Bodyweight
1691,Narrow Push Up,Bodyweight
2146,Ring Push Up,Bodyweight
2879,Up Down Plank,Bodyweight
1512,Leg Raise,Bodyweight
1026,Glute Bridge (Bodyweight),Bodyweight
2239,Scapular Pull-Up,Bodyweight
2921,Wall Press Dead Bug,Bodyweight
2968,Wide Grip Pull-Up (Weighted),Bodyweight
388,Bird Dog,Bodyweight
145,Alternate Leg Raises,Bodyweight
406,Bodyweight Sumo squat,Bodyweight
660,Cossack Squat (Bodyweight),Bodyweight
2819,Tricep Dips Assited,Bodyweight
2923,Wall Sit,Bodyweight
2922,Wall Push Up,Bodyweight
2628,Stability Ball Crunch,Bodyweight
1731,Obliques (Oblique Crunches Etc.),Bodyweight
1077,Half Kneeling Single Leg Box Jump,Bodyweight
711,Dead Bug (Resistance Band),Bodyweight
1865,Plank To Push Up,Bodyweight
2855,"Twisted ""T"" Planks",Bodyweight
2970,Wide Grip Rear Pull-Up,Bodyweight
154,Alternating Lunge Jumps,Bodyweight
1973,Push Up,Bodyweight
2737,Superman Alternating Sides,Bodyweight
2981,Wide-Grip Pull-Up (Weighted),Bodyweight
636,Close Grip Pull Up,Bodyweight
2143,Ring Pull Ups,Bodyweight
390,Bird Dog Isometric Hold,Bodyweight
1867,Plank Walkout,Bodyweight
2131,Ring Archer Pull Ups,Bodyweight
1108,Hand Pick-Up Push Up,Bodyweight
2485,Single Leg Triple Jump,Bodyweight
1980,Push-Up Variations (Incline Or Weighted),Bodyweight
1112,Hands on Hips Countermovement Jump,Bodyweight
764,Deficit Handstand Push Up,Bodyweight
2738,Superman Hold,Bodyweight
1950,Pull Ups Max,Bodyweight
1214,Hollow Body Holds,Bodyweight
1979,Push-Up To Resistance Band Row,Bodyweight
2241,Scapular Push Up,Bodyweight
403,Bodyweight Side Lying Clamshell,Bodyweight
749,Decline Ring push Up,Bodyweight
1990,Quarter Squat Jumps Rythmic,Bodyweight
1866,Plank To Push-up,Bodyweight
1342,Jumping Lunge,Bodyweight
322,Bench Dips,Bodyweight
786,Dive-Bomber Push Ups,Bodyweight
1873,Plank With Resistance Band Rows,Bodyweight
1341,Jumping Jack,Bodyweight
1448,Lateral Bear Crawl,Bodyweight
445,Burpee,Bodyweight
424,Box Jump,Bodyweight
1599,Lying Sit Up,Bodyweight
2134,Ring Dip (Weighted),Bodyweight
2924,Wall Sit Hold,Bodyweight
1860,Plank (Weighted),Bodyweight
1975,Push Up (Incline),Bodyweight
437,Bulgarian Split Squat (Bodyweight),Bodyweight
1037,Glute Ham Raise Sit Ups,Bodyweight
1876,Plank with Shoulder Taps,Bodyweight
1728,Oblique Sidecrunch,Bodyweight
2818,Tricep Dips,Bodyweight
1228,Inch Worm + Push Up,Bodyweight
710,Dead Bug,Bodyweight
777,Diamond Push-up,Bodyweight
2038,Rebound Box Jumps,Bodyweight
2387,Side Plank With Rotation,Bodyweight
2483,Single Leg Stair Jumps,Bodyweight
177,Ascending Skater Jumps 10 Yards,Bodyweight
2514,Skater Jumps,Bodyweight
1895,Pogo Jump,Bodyweight
1452,Lateral Jump,Bodyweight
1684,Mountain Climber,Bodyweight
1956,"Pull-Up (Neutral Grip, Weighted)",Bodyweight
1892,Plyometric Push Ups,Bodyweight
766,Deficit Push Up,Bodyweight
1954,Pull-Up (Bodyweight),Bodyweight
1114,Handstand Hold,Bodyweight
46,(TRICEPS) Weighted Bench Dip,Bodyweight
2946,Weighted Leg Raises,Bodyweight
2705,Straight Leg Sit Up,Bodyweight
345,Bent Leg Raise,Bodyweight
1660,Medicine Ball Close Grip Push Up,Bodyweight
448,Burpee-Pullups,Bodyweight
630,Close Grip Dips,Bodyweight
379,Bicycle Crunche,Bodyweight
864,Dynamic Side Plank,Bodyweight
2943,Weighted Hanging Leg Raises,Bodyweight
378,Bicycle Crunch,Bodyweight
402,Bodyweight Row,Bodyweight
1686,Multi Direction Plank Series,Bodyweight
2246,Scissor Kick,Bodyweight
1215,Hollow Body Pullups,Bodyweight
779,Diamond push up,Bodyweight
2462,Single Leg Hurdle Jump,Bodyweight
1535,Long Lever Ball Crunch,Bodyweight
410,Bosu Ball Push Ups,Bodyweight
1384,Knee To Feet Jumps,Bodyweight
539,Cannonball Crunch,Bodyweight
648,Compression Leg Raise,Bodyweight
1339,Jump Switch Lunge,Bodyweight
137,Active Plank,Bodyweight
2956,Weighted Wall Sits,Bodyweight
1864,Plank Rows,Bodyweight
156,Alternating Reach Forearm Plank,Bodyweight
655,Copenhagen Plank Dips,Bodyweight
654,Copenhagen Plank,Bodyweight
433,Bulgarian Dip,Bodyweight
741,Decline Deficit Pike Push-Ups,Bodyweight
642,Close-Grip Push-Ups,Bodyweight
684,Crunches,Bodyweight
401,Bodyweight RDL,Bodyweight
1558,Lower Ab Leg Raises,Bodyweight
1206,Hip Thrust (Bodyweight),Bodyweight
2954,Weighted Sit Ups,Bodyweight
381,Bicycle crunch,Bodyweight
2859,Type Writer Pull Up,Bodyweight
377,Bicycle,Bodyweight
391,Bird Dogs,Bodyweight
298,Bear Crawl,Bodyweight
1018,GHD Sit Up (Weighted),Bodyweight
1853,Pistol Squat To Box,Bodyweight
2178,Rope Crunches,Bodyweight
431,Broad Jumps,Bodyweight
2115,Reverse Plank,Bodyweight
2015,RTO Push Up,Bodyweight
2186,Rotating Plank,Bodyweight
2258,Seated Box Jumps,Bodyweight
2384,Side Plank Hip Drops,Bodyweight
2373,Side Crunch,Bodyweight
2662,Standing Side Crunch,Bodyweight
2164,Roman Chair Sit Up,Bodyweight
2902,Vertical Crunch,Bodyweight
1530,Linear Pogo Jumps 10 Yards,Bodyweight
600,Chest To Bar Pull-ups,Bodyweight
1687,Muscle Up,Bodyweight
2739,Superman Quad,Bodyweight
241,Banded Dips,Bodyweight
740,Decline Crunch (Weighted),Bodyweight
1869,Plank With Dumbell Drag,Bodyweight
409,Bosu Ball Crunch,Bodyweight
2935,Weighted Alternating Lunge Jump,Bodyweight
389,Bird Dog (Reps),Bodyweight
2443,Single Leg Box Jump (land 2),Bodyweight
2772,Tempo Push Up 3-0-1,Bodyweight
1454,Lateral Leg Raises,Bodyweight
2939,Weighted Deficit Push-up,Bodyweight
1871,Plank With Leg Lift,Bodyweight
1872,Plank With Leg Lifts,Bodyweight
739,Decline Crunch,Bodyweight
1863,Plank Pull Through,Bodyweight
1116,Handstand Pushups,Bodyweight
1709,Negative Pull Up,Bodyweight
374,Bicep Pull Up,Bodyweight
2507,Sit Up,Bodyweight
1977,Push Up (Weighted),Bodyweight
130,Abs Crunch (Bodyweight),Bodyweight
2061,Reverse Abs Crunch (Bodyweight),Bodyweight
1893,Plyometric Push-Up,Bodyweight
1115,Handstand Progression,Bodyweight
1383,Knee Raise Crunch Torso Down,Bodyweight
1723,Oblique Crunch,Bodyweight
607,Chin-Up (Bodyweight),Bodyweight
1023,Ghr Sit Up,Bodyweight
955,Flutter Kicks,Bodyweight
1123,Hanging Leg Raise,Bodyweight
1958,Pull-Up Negatives,Bodyweight
900,Explosive Pull Up,Bodyweight
166,Archer Push Up,Bodyweight
2385,Side Plank Rotations,Bodyweight
2734,Super-Wide Weighted Pull-Ups,Bodyweight
2160,Rolling Plank,Bodyweight
1803,Parallel Pull Up W Knee Tuck,Bodyweight
2455,Single Leg Double Broad Jump,Bodyweight
2163,Roman Chair Leg Raise,Bodyweight
751,Decline Sit Up (Weighted),Bodyweight
2245,Scissor Jumps,Bodyweight
1953,Pull-Up (Band),Bodyweight
408,Bodyweight Walking Lunges,Bodyweight
555,Chest Dips,Bodyweight
2388,Side Planks With Band Resistance,Bodyweight
1836,Pike Handstand Hold,Bodyweight
1714,Neutral Grip Pull Ups (as Many Sets As Needed),Bodyweight
712,Dead Bug Stretch,Bodyweight
423,Box Drop Broad Jump,Bodyweight
2650,Standing Leg Raise with Band,Bodyweight
1870,Plank With Feet On Bench,Bodyweight
1570,Lunge (Bodyweight),Bodyweight
2465,Single Leg Lateral Broad Jump Ea Leg,Bodyweight
2147,Ring Push Up (Weighted),Bodyweight
399,Bodyweight Feet Elevated Pike Push-up,Bodyweight
1976,Push Up (Knees),Bodyweight
1858,Plank,Bodyweight
447,Burpee Broad Jumps,Bodyweight
887,Elevated Push Ups,Bodyweight
400,Bodyweight Hip Thrust,Bodyweight
2835,Tricep Push Up,Bodyweight
1821,Paused Push Up,Bodyweight
407,Bodyweight Triceps Extension,Bodyweight
1336,Jump Rope,Bodyweight
1113,Handstand,Bodyweight
133,Abs Crunch (Weighted),Bodyweight
2903,Vertical Jump,Bodyweight
2071,Reverse Crunch (Weighted),Bodyweight
1651,Med Ball Crunch,Bodyweight
2663,Standing Side-Leg Raises (Band),Bodyweight
776,Diamond Push Ups,Bodyweight
1891,Plyometric Jumps,Bodyweight
190,Back Extension Crunches,Bodyweight
2967,Wide Grip Pull-Up,Bodyweight
2895,V-Grip Barbell Row,Barbell
2063,Reverse Bicep Curl (Barbell),Barbell
2104,Reverse Lunge (Barbell),Barbell
1066,Hack Deadlift,Barbell
722,Deadlift (Deficit),Barbell
2309,Seated Pin Press (Barbell),Barbell
1609,MMS Barbell Complex,Barbell
2360,Shrug (Barbell),Barbell
2781,Thruster (Barbell),Barbell
1260,Incline Close Grip Bench Press,Barbell
2299,Seated Military Press (Barbell),Barbell
1909,Power Snatch,Barbell
2254,Seated Barbell Shoulder Press,Barbell
1005,Front Squat (Barbell),Barbell
2284,Seated Good morning,Barbell
2584,Snatch Grip Sotts Press,Barbell
1409,Landmine Clean And Press,Barbell
10,(BACK) Landmine T Bar Row,Barbell
339,Bench Press Incline (Close Grip),Barbell
274,Barbell Hyperextension,Barbell
1783,Overhead Press (barbell - Paused),Barbell
2268,Seated Deadlift,Barbell
2222,Sandbag Floor Press,Barbell
2281,Seated French Press (EZ/Barbell),Barbell
888,Elevated Romanian Deadlifts,Barbell
2212,Safety Squat Bar Wide Stance,Barbell
998,Front Pin Squat,Barbell
265,Barbell American Deadlift,Barbell
31,(LEGS) Heel Elevated Barbell Front Squat,Barbell
276,Barbell Rollout,Barbell
62,"2"" ACB Bench Press",Barbell
624,Close Grip Barbell Incline,Barbell
2804,Trap Bar Deadlift,Barbell
232,Banded Back Squat [X|5|X],Barbell
924,Feet Up Bench Press,Barbell
2393,Single Arm Bench Press,Barbell
536,Cambered Bar Bench Press,Barbell
1971,Push Press (Barbell),Barbell
948,Floating Deadlift,Barbell
2410,Single Arm Landmine Row,Barbell
2720,Suitcase Deadlift,Barbell
2579,Snatch Complex,Barbell
1106,Hand Clean,Barbell
1843,Pin Press Bench (Barbell),Barbell
2585,Snatch Pull,Barbell
65,21 Curl (Barbell),Barbell
1536,Long Pause Bench Press,Barbell
805,Driving Pin Squat,Barbell
1080,Halting Deadlift,Barbell
2018,Rack Pull (Barbell),Barbell
1910,Prayer Bench Press,Barbell
336,Bench Press (Touch & Go),Barbell
1236,Incline Bench Press (Barbell),Barbell
765,Deficit Pendlay Row,Barbell
1150,High Bar Squat (Barbell),Barbell
2283,Seated Good Morning,Barbell
335,Bench Press (Swiss Bar),Barbell
2187,Rotational Landmine Push Press,Barbell
1996,RP Barbell Wrist Curls,Barbell
1244,Incline Bench Press 45 Degree,Barbell
2168,Romanian Deadlift (B Stance),Barbell
3027,Zercher Lunges,Barbell
352,Bent Over Row (Barbell),Barbell
2167,"Romanian Deadlift (12,10,8,6,4)",Barbell
2637,Standing Behind Neck Shoulder Press (Barbell),Barbell
1914,Preacher Curl (Barbell),Barbell
1413,Landmine Push Press,Barbell
353,"Bent Over Row (Barbell, Paused)",Barbell
721,Deadlift (Block),Barbell
2684,Stiff Leg Zercher Deadlift,Barbell
1148,Hex Bar Jump,Barbell
2510,Sitting Good Morning,Barbell
397,Boarded Bench Press,Barbell
2911,Walking Lunge (Barbell),Barbell
1781,Overhead Press (Paused),Barbell
2682,Stiff Leg Deadlift Or Romanian Deadlift (Swap This Out For Either),Barbell
2221,Sandbag Clean Over Shoulder,Barbell
258,Banded Trap Bar Deadlift,Barbell
398,Body Weight Row On Barbell,Barbell
395,Block Pull (Barbell),Barbell
2765,Tempo Bench Press,Barbell
2084,Reverse Grip Bench Press,Barbell
1332,Jefferson Deadlift,Barbell
1886,Plate-loaded Overhead Press,Barbell
280,Barbell Squat,Barbell
1898,"Posterior Chain (Band Good Mornings, Bodyweight Hyperextensions, Etc.)",Barbell
1418,Larsen Press (Barbell),Barbell
1846,Pin Squat (Barbell),Barbell
2807,Trap Bar Jump,Barbell
756,Deep Split Jerk Hold,Barbell
2475,Single Leg Romanian Deadlift,Barbell
1411,Landmine Oblique Twist,Barbell
279,Barbell Shoulder Press,Barbell
286,Barbell Wrist Curl (12-15),Barbell
731,Deadlift Up To Knees,Barbell
2407,Single Arm KB Snatch,Barbell
2265,Seated DB Good Morning,Barbell
2017,Rack Deadlifts,Barbell
2683,Stiff Leg Deficit Deadlift,Barbell
730,Deadlift Hold 150kgs,Barbell
1054,Good Morning,Barbell
82,45 Degrees Barbell Back Extensions,Barbell
2769,Tempo Overhead Press,Barbell
5,(BACK) Barbell Row,Barbell
538,Cambered Bar Squat,Barbell
3026,Zercher Good Morning,Barbell
2176,Romanian Zercher Deadlift,Barbell
982,French Press (Barbell),Barbell
1145,Heels Elevated Bulgarian Split Squat (Barbell),Barbell
285,Barbell Walking Lunge,Barbell
1398,Kneeling Overhead Press,Barbell
325,Bench Press (AM),Barbell
36,(POSTERIOR CHAIN) Barbell Deadlift,Barbell
2365,Shrug (Trap Bar),Barbell
1724,Oblique Deadlift,Barbell
2592,Speed Deadlifts,Barbell
2070,Reverse Cambered Bar Bench Press,Barbell
1776,Overhead Press,Barbell
1417,Landmine Twist,Barbell
326,Bench Press (Banded),Barbell
1338,Jump Squat (Barbell),Barbell
370,Bicep Curl To Overhead Press,Barbell
329,Bench Press (Close Grip),Barbell
2612,Squat (Barbell),Barbell
993,Front Foot Elevated Split Squat SSB,Barbell
25,(GLUTES) Barbell Hip Thrust,Barbell
2580,Snatch Deadlift,Barbell
361,Bicep Curl (Barbell),Barbell
3031,Zercher Squat (Barbell),Barbell
2723,Sumo Deadlift (Box),Barbell
3,(BACK) Barbell Deadlift,Barbell
856,Dumbell Straight Leg Deadlift,Barbell
2810,Trap Bar RDL,Barbell
1518,Legs Up Bench Press (Barbell),Barbell
262,Banded or Chained Overhead Press,Barbell
770,Deficit Romanian Deadlift,Barbell
333,Bench Press (Paused),Barbell
42,(SHOULDERS) Standing Landmine Shoulder Press,Barbell
324,Bench Press,Barbell
620,Clean Pull,Barbell
269,Barbell Glute Bridge,Barbell
2622,Squat Thruster,Barbell
3054,standing overhead press,Barbell
1075,Half Kneeling Landmine Press,Barbell
1903,Power Clean,Barbell
2806,Trap Bar Farmers Walk,Barbell
761,Deficit Deadlift (Barbell),Barbell
619,Clean Deadlift,Barbell
1139,Heel Elevated Squat (Barbell),Barbell
720,Deadlift (Barbell),Barbell
2208,SSB Squat,Barbell
273,Barbell Hold,Barbell
2623,Squat To Overhead Press,Barbell
2593,Speed Overhead Press,Barbell
1057,Good Morning Seated,Barbell
2304,Seated Overhead Pin Press (Barbell),Barbell
724,Deadlift (Harambe System/Barbell),Barbell
1966,Pullover Barbell,Barbell
1187,Hip Banded Romanian Deadlift,Barbell
332,Bench Press (Harambe System Or Barbell),Barbell
2730,Sumo Stiff Leg Deadlift,Barbell
625,"Close Grip Bench Press (12,10,8,6,4)",Barbell
3057,zercher deadlift,Barbell
2600,Split Jerk,Barbell
2311,Seated Row (BB),Barbell
1847,Pin Squats,Barbell
3029,Zercher RDL,Barbell
2369,Shrugs (Trap Bar),Barbell
2576,Snatch (Barbell),Barbell
2220,Sandbag Clean,Barbell
2552,Sling Shot Bench Press (Barbell),Barbell
1242,Incline Bench Press - Hammer Strength,Barbell
2591,Speed Deadlift,Barbell
725,Deadlift (Paused),Barbell
2166,Romanian Deadlift,Barbell
1519,Library Deadlift,Barbell
268,Barbell Front Raises,Barbell
732,Decline Bench Press (Barbell),Barbell
2809,Trap Bar Power Shrug,Barbell
20,(CHEST) Decline Barbell Bench Press,Barbell
277,Barbell Row,Barbell
719,Deadlift (Barbell / KG),Barbell
1118,Hang Power Clean,Barbell
1243,Incline Bench Press 30 Degree,Barbell
191,Back Squat,Barbell
2811,Trap Bar Shrug,Barbell
2175,Romanian Deadlifts,Barbell
2583,Snatch Grip Shrugs,Barbell
2441,Single Leg Barbell RDL,Barbell
267,Barbell Front Raise,Barbell
2582,Snatch Grip Romanian Deadlift,Barbell
1008,Front Squat (Paused),Barbell
26,(HAMSTRINGS) Barbell RDL,Barbell
1818,Paused Front Squats,Barbell
2774,Tempo Squat (Barbell),Barbell
4,(BACK) Barbell Pendlay Row,Barbell
535,Cambered Bar Barbell Bench press,Barbell
899,Explosive Bench Press,Barbell
2107,Reverse Lunge To Overhead Press,Barbell
404,Bodyweight Single Leg Deadlifts W/ Reach,Barbell
1815,Paused Barbell RDL,Barbell
1828,Pendlay Row,Barbell
426,Box Squat (Barbell),Barbell
729,Deadlift From Boxes,Barbell
2453,Single Leg Deadlift,Barbell
2434,Single Arm Snatch,Barbell
771,Deficit Romanian Deadlift (Barbell),Barbell
271,Barbell Hang Clean To Overhead Press,Barbell
2808,Trap Bar Jumps,Barbell
2725,Sumo Deadlift (Paused),Barbell
1778,Overhead Press (Barbell),Barbell
337,Bench Press (Wide Grip),Barbell
2209,SSB Walk For Time,Barbell
283,Barbell Strict Curl,Barbell
934,Flat DB Bench Press,Barbell
2122,Reverse Wrist Curl (Barbell),Barbell
621,Clean and Jerk,Barbell
2307,Seated Overhead Press (No Back Support),Barbell
328,Bench Press (Board),Barbell
3020,Z Press (Barbell),Barbell
2602,Split Squat (Barbell),Barbell
1415,Landmine Squat (Heel Elevated),Barbell
44,(TRICEPS) Close Grip Barbell Bench Press,Barbell
436,Bulgarian Split Squat (Barbell),Barbell
343,Bench(BB),Barbell
2521,Skull Crusher (Barbell),Barbell
2402,Single Arm Floor Press,Barbell
573,Chest Supported Barbell Row,Barbell
717,Deadlift,Barbell
1928,Preacher Reverse Bicep Curl (Barbell),Barbell
3025,Zercher Front-Foot Elevated Split Squat,Barbell
225,Band Snatch,Barbell
727,Deadlift (To Knees),Barbell
266,Barbell Curls,Barbell
572,Chest Supported Barbell Lat Row,Barbell
2722,Sumo Deadlift (Barbell),Barbell
618,Clean And Jerk Complex,Barbell
2218,Sandbag Box Squat,Barbell
2805,Trap Bar Deadlift (Paused),Barbell
1788,Overhead Squat w/ Snatch Grip Press at Bottom,Barbell
616,Clean,Barbell
1010,Front Squat W/ Elevated Heels,Barbell
327,Bench Press (Barbell),Barbell
2487,Single Single Double Bench Press,Barbell
718,Deadlift (Banded),Barbell
728,Deadlift (Trapbar),Barbell
3032,Zercher Walks,Barbell
318,Behind-the-Neck Overhead Press,Barbell
1119,Hang Snatch,Barbell
2169,Romanian Deadlift (Barbell),Barbell
2305,Seated Overhead Press (Barbell),Barbell
85,45° Incline Barbell Press,Barbell
2586,Snatch-Grip Behind-Neck Press in Deep Squat,Barbell
2590,Speed Bench Press,Barbell
3030,Zercher Reverse Lunge,Barbell
798,Double Switch Landmine Push Press,Barbell
287,Barbell Wrist Flexion & Extension,Barbell
150,Alternating Good Morning,Barbell
281,Barbell Squat (With Bands),Barbell
2767,Tempo Deadlift,Barbell
330,Bench Press (Duffalo Bar),Barbell
1675,Military Press (Barbell),Barbell
2703,Straight Leg Deadlift,Barbell
2630,Staggered Trap Bar,Barbell
622,Clean and Press,Barbell
1820,Paused Platz Squat (Barbell),Barbell
2170,Romanian Deadlift (Bottom Pause),Barbell
1132,Heavy Barbell Holds,Barbell
13,(BACK) Supinated Barbell Bent Over Row,Barbell
1569,Lunge (Barbell),Barbell
2165,Romanian Chair Leg Raise,Barbell
2721,Sumo Box Squat,Barbell
231,Banded Back Squat,Barbell
2782,Thruster (Log Bar),Barbell
1055,Good Morning (Bodyweight),Barbell
1874,Plank on Swissball,Barbell
1388,Kneeling Landmine Pushes,Barbell
617,Clean (Barbell),Barbell
1273,Incline Dumbell Bench Press,Barbell
288,Barbell Yates Row (Rest Pause Last Set),Barbell
1412,Landmine Press,Barbell
1062,Guillotine Bench Press,Barbell
2581,Snatch Grip Deadlift,Barbell
